,recency,history_segment,history,mens,womens,zip_code,newbie,channel,treatment,target
17296,4,0,94.22,0,1,0,1,1,0,0
17297,10,0,71.69,1,0,1,1,2,0,0
17298,1,1,183.9,0,1,1,1,1,0,1
17299,10,3,400.61,1,0,1,0,1,0,0
17300,5,5,770.44,1,1,2,1,1,0,1
17301,3,0,33.58,0,1,1,0,2,1,0
17302,3,1,136.33,1,0,1,0,1,0,0
17303,6,1,165.24,1,0,0,0,2,0,0
17304,7,1,186.77,0,1,1,0,2,0,0
17305,1,2,318.99,1,0,1,0,2,1,1
17306,2,0,49.91,1,0,1,0,1,0,0
17307,7,1,158.7,0,1,0,0,1,1,0
17308,4,0,42.44,0,1,0,0,1,0,0
17309,2,1,183.5,1,0,0,1,1,0,1
17310,1,3,463.87,0,1,0,0,1,0,1
17311,8,2,232.99,1,1,0,0,2,0,0
17312,1,2,307.3,0,1,1,1,2,0,0
17313,6,0,70.06,1,0,0,0,2,0,0
17314,9,1,112.98,1,0,1,1,1,1,0
17315,7,1,131.9,0,1,0,0,2,0,0
17316,8,3,381.17,1,0,0,0,1,1,0
17317,1,3,372.27,0,1,0,0,2,0,0
17318,12,2,293.3,1,0,1,1,2,0,0
17319,11,2,328.47,1,0,2,0,0,0,0
17320,2,1,131.05,0,1,0,1,1,0,1
17321,11,0,36.41,1,0,0,0,1,1,0
17322,6,3,424.62,1,1,1,0,1,0,0
17323,1,2,290.44,0,1,2,1,1,0,0
17324,5,2,227.9,0,1,1,0,2,1,0
17325,9,1,102.14,0,1,0,0,1,1,0
17326,10,0,80.91,1,0,0,0,1,0,0
17327,6,1,174.48,1,0,1,1,2,0,0
17328,4,1,174.96,1,0,0,0,1,0,0
17329,6,0,66.88,0,1,2,0,1,1,0
17330,10,2,260.36,1,0,1,0,2,0,1
17331,10,1,138.65,0,1,2,0,1,0,0
17332,3,6,1003.72,1,0,0,1,1,0,0
17333,3,2,247.93,1,0,2,0,1,0,0
17334,5,3,365.37,1,0,0,0,0,0,0
17335,7,5,956.6,0,1,0,1,2,0,0
17336,9,5,901.99,1,0,0,1,0,0,1
17337,10,0,58.16,1,0,1,0,2,0,1
17338,4,1,138.13,0,1,2,0,2,0,0
17339,1,4,704.15,1,1,0,1,1,1,0
17340,5,0,43.96,0,1,1,1,1,0,0
17341,1,1,118.81,0,1,0,1,1,1,0
17342,9,0,76.95,0,1,1,1,1,1,0
17343,2,5,807.72,1,0,0,1,2,0,0
17344,3,2,278.17,0,1,0,0,2,0,0
17345,1,2,333.51,1,0,2,0,1,0,0
17346,10,1,126.64,0,1,0,1,1,0,0
17347,10,3,414.58,1,1,1,1,2,0,0
17348,2,3,456.8,1,0,0,0,2,0,0
17349,1,4,668.88,1,1,2,1,0,1,0
17350,12,1,161.54,1,0,1,1,2,0,0
17351,1,2,269.36,1,0,1,0,1,0,0
17352,2,5,770.14,0,1,0,1,2,0,1
17353,2,0,63.15,0,1,0,0,2,0,0
17354,3,3,362.58,1,0,1,0,1,1,0
17355,3,2,266.61,0,1,2,1,2,1,0
17356,4,5,952.99,1,1,0,1,0,0,0
17357,11,1,128.87,1,0,0,1,1,0,0
17358,8,0,36.78,1,0,1,1,2,0,0
17359,4,2,225.2,1,0,2,0,2,1,0
17360,3,2,316.91,1,0,0,1,2,0,0
17361,1,0,35.72,0,1,1,1,2,0,0
17362,9,2,331.99,1,0,1,1,1,0,0
17363,1,3,378.45,1,0,0,0,1,0,0
17364,10,2,234.73,0,1,2,0,2,1,0
17365,6,1,142.71,0,1,1,1,2,1,0
17366,11,1,164.4,1,0,1,1,2,0,0
17367,1,1,168.66,1,0,0,0,1,0,0
17368,8,2,314.56,1,0,1,0,1,0,0
17369,3,1,171.27,1,0,2,0,1,1,1
17370,2,1,130.4,0,1,1,0,2,0,1
17371,1,3,438.35,1,1,1,0,2,0,1
17372,3,3,420.74,1,0,1,0,1,1,0
17373,1,4,706.13,1,0,1,1,2,0,0
17374,2,2,230.67,0,1,0,1,2,0,0
17375,9,1,119.16,1,0,0,1,1,0,0
17376,9,1,182.74,1,0,0,1,2,0,0
17377,5,1,143.27,0,1,0,0,2,0,0
17378,2,0,61.97,0,1,0,0,2,1,1
17379,11,0,47.94,0,1,0,1,1,1,0
17380,10,2,340.47,1,1,0,0,1,0,1
17381,10,1,139.72,0,1,2,0,2,1,0
17382,8,3,371.41,0,1,0,0,2,1,0
17383,1,6,1820.49,1,0,1,1,2,0,1
17384,9,0,53.47,0,1,1,0,2,0,0
17385,9,0,29.99,1,0,2,1,2,0,1
17386,1,4,511.17,1,0,0,1,0,0,0
17387,7,2,295.29,1,1,0,0,2,1,1
17388,5,3,415.01,1,0,0,0,1,1,0
17389,3,3,360.61,1,0,0,0,2,1,1
17390,4,1,163.23,1,0,0,1,2,0,0
17391,12,1,108.63,0,1,1,1,2,0,0
17392,9,1,152.33,0,1,1,0,2,0,0
17393,3,1,113.55,1,0,1,1,1,0,0
17394,9,0,44.28,0,1,0,0,2,1,0
17395,2,0,94.51,1,0,2,1,1,1,0
17396,2,2,279.53,0,1,2,1,1,0,1
17397,8,1,146.32,1,0,1,0,1,0,0
17398,2,1,118.43,1,0,0,0,1,0,0
17399,10,0,58.8,1,0,1,0,1,0,0
17400,4,6,1095.76,1,0,1,1,1,0,0
17401,1,2,345.71,0,1,0,0,0,1,1
17402,6,1,190.96,0,1,0,0,2,0,0
17403,4,3,416.46,0,1,1,0,1,0,1
17404,1,1,133.36,0,1,1,1,2,0,0
17405,2,6,2023.03,1,1,0,1,1,0,0
17406,2,1,169.12,1,0,2,0,1,1,0
17407,9,1,116.17,0,1,0,0,1,0,0
17408,9,1,155.48,1,0,1,0,1,0,0
17409,11,0,56.89,1,0,1,0,2,1,1
17410,9,0,98.64,0,1,0,0,2,1,0
17411,8,3,357.09,1,0,0,0,2,0,0
17412,1,4,699.31,0,1,1,1,0,0,0
17413,1,3,469.82,0,1,1,0,1,1,1
17414,6,2,271.1,1,1,1,1,1,0,1
17415,4,1,114.87,0,1,2,1,2,0,0
17416,1,1,103.48,0,1,1,0,1,0,0
17417,9,3,484.7,0,1,2,1,0,0,0
17418,9,0,29.99,1,0,2,0,1,1,0
17419,2,1,192.36,0,1,0,1,1,1,1
17420,6,2,221.27,1,0,0,0,0,1,0
17421,2,1,159.19,0,1,0,0,1,1,0
17422,12,0,57.47,0,1,1,1,1,0,0
17423,1,1,144.36,0,1,1,1,1,0,0
17424,11,0,77.69,0,1,1,1,2,0,0
17425,10,0,51.47,0,1,0,1,1,1,0
17426,8,1,139.09,1,0,2,1,2,1,0
17427,8,0,41.89,1,0,0,1,1,0,0
17428,9,3,426.39,0,1,0,0,0,0,0
17429,3,0,31.53,0,1,1,0,1,1,1
17430,2,4,524.67,0,1,0,1,0,0,1
17431,6,2,272.59,1,1,0,1,2,0,0
17432,7,0,99.63,1,0,0,0,2,0,0
17433,10,4,520.81,0,1,1,1,0,1,0
17434,2,3,388.36,0,1,1,0,2,1,1
17435,12,1,126.97,1,0,1,1,1,0,0
17436,9,1,108.0,0,1,0,1,2,1,1
17437,1,4,736.39,0,1,1,1,1,1,0
17438,9,3,386.08,1,0,1,0,2,1,0
17439,10,4,571.75,0,1,1,1,0,1,0
17440,2,1,193.01,0,1,1,1,1,0,0
17441,3,2,312.63,1,0,1,0,2,0,0
17442,9,1,108.45,0,1,0,1,2,0,0
17443,4,4,533.79,0,1,1,1,0,1,0
17444,2,1,169.43,0,1,1,0,1,1,0
17445,11,0,82.89,0,1,1,0,1,0,0
17446,2,3,413.18,1,0,1,0,0,1,0
17447,10,3,463.92,1,0,0,1,2,0,0
17448,1,4,543.63,1,0,1,1,2,0,0
17449,12,1,114.4,1,0,0,1,1,0,0
17450,9,0,60.17,1,0,0,0,2,1,1
17451,9,1,128.75,0,1,0,1,2,0,1
17452,4,2,312.04,0,1,0,0,1,0,0
17453,6,4,586.33,0,1,1,1,2,1,0
17454,7,4,518.25,0,1,1,1,0,0,0
17455,1,2,239.43,1,0,1,0,1,1,0
17456,2,2,268.67,1,1,1,0,2,0,0
17457,7,1,147.08,0,1,2,0,1,0,1
17458,2,3,425.65,0,1,1,0,1,0,0
17459,1,1,160.76,0,1,0,1,1,0,1
17460,4,0,84.3,1,0,0,0,1,0,0
17461,2,3,496.58,0,1,0,0,0,0,0
17462,9,0,82.03,0,1,0,0,1,0,0
17463,10,1,114.98,0,1,0,0,2,1,1
17464,5,2,242.68,0,1,0,1,2,0,1
17465,7,0,89.05,1,0,1,0,1,0,0
17466,9,4,556.57,1,1,0,1,1,0,0
17467,10,2,312.62,1,0,1,0,1,1,0
17468,1,5,933.6,0,1,0,1,2,0,0
17469,3,0,48.52,0,1,1,0,1,0,0
17470,6,2,245.62,0,1,1,0,0,0,0
17471,6,0,75.29,1,0,1,1,1,0,0
17472,4,5,811.73,1,0,1,1,0,0,0
17473,2,0,71.2,0,1,0,1,2,0,0
17474,10,3,398.15,0,1,0,0,2,0,0
17475,5,2,259.99,0,1,1,0,1,0,0
17476,7,2,224.45,1,0,2,0,1,0,0
17477,5,2,295.81,0,1,2,0,1,0,0
17478,1,3,369.04,0,1,1,1,2,0,0
17479,10,6,1271.29,0,1,1,1,0,0,0
17480,9,1,132.2,1,0,1,1,1,0,0
17481,12,1,139.44,1,0,0,1,1,1,0
17482,1,3,487.58,0,1,0,1,1,0,0
17483,1,3,366.12,1,0,1,0,2,1,0
17484,1,4,599.79,0,1,0,1,2,1,0
17485,2,1,144.86,1,0,2,0,1,0,0
17486,5,0,81.55,0,1,0,0,1,1,0
17487,6,1,107.93,0,1,0,1,2,0,0
17488,4,3,498.28,0,1,1,0,0,1,0
17489,1,1,157.63,0,1,0,1,2,0,1
17490,1,6,1373.3,1,1,1,1,2,1,0
17491,6,0,36.49,0,1,1,1,1,0,0
17492,10,3,373.82,1,1,0,0,0,1,0
17493,6,2,236.64,0,1,2,0,1,1,0
17494,1,3,481.25,1,0,1,1,2,0,1
17495,12,2,200.59,1,1,1,1,0,0,0
17496,2,3,445.07,1,0,1,0,1,1,0
17497,3,3,449.69,1,0,2,0,0,1,0
17498,8,1,149.57,1,0,1,1,1,1,0
17499,10,0,50.26,0,1,1,1,2,0,0
17500,4,2,213.91,0,1,0,0,1,0,0
17501,3,4,551.68,1,0,2,1,0,0,0
17502,6,3,435.55,1,0,0,0,0,0,0
17503,1,0,60.66,1,0,1,1,1,1,1
17504,11,0,54.7,0,1,1,0,1,0,0
17505,6,1,113.53,0,1,1,0,1,1,1
17506,9,2,323.57,1,1,0,0,2,0,0
17507,4,5,859.8,1,1,1,1,0,0,0
17508,1,1,198.42,1,0,0,0,2,0,0
17509,3,0,57.97,0,1,1,1,2,0,0
17510,1,3,385.27,1,0,0,0,0,0,0
17511,5,1,107.3,0,1,0,1,2,0,0
17512,1,3,459.28,0,1,0,0,1,1,0
17513,1,3,400.39,0,1,2,0,0,0,0
17514,1,1,106.45,1,0,1,0,2,1,1
17515,8,0,40.81,1,0,0,1,1,0,0
17516,5,1,105.75,0,1,1,0,2,0,0
17517,2,5,752.25,0,1,1,1,2,0,1
17518,7,1,119.52,0,1,1,0,2,0,0
17519,8,2,235.11,1,0,1,0,1,0,0
17520,1,4,560.62,1,0,0,1,1,0,1
17521,1,1,102.48,1,0,1,1,1,1,0
17522,2,5,820.34,1,1,1,1,2,1,1
17523,1,2,209.2,0,1,1,1,2,0,0
17524,12,1,101.74,0,1,1,1,1,0,0
17525,11,0,76.74,0,1,1,0,2,1,0
17526,11,0,50.26,1,0,0,1,2,0,1
17527,9,3,373.41,1,0,0,0,1,1,0
17528,9,3,377.82,0,1,0,0,1,0,0
17529,9,2,264.18,1,0,1,0,2,0,0
17530,12,0,90.8,1,0,2,1,2,0,0
17531,2,1,139.73,1,0,0,0,2,0,0
17532,4,2,215.21,0,1,0,1,0,0,0
17533,3,3,351.29,1,0,1,0,1,0,1
17534,11,0,61.34,0,1,0,1,2,0,0
17535,2,4,562.76,1,1,1,1,1,1,0
17536,3,4,505.19,1,1,0,1,0,0,0
17537,6,2,228.49,1,0,1,0,1,0,0
17538,10,0,40.88,1,0,0,0,2,0,0
17539,9,1,132.98,1,0,0,1,2,0,0
17540,4,2,313.78,1,1,1,1,1,0,0
17541,4,2,285.8,1,0,1,1,0,0,0
17542,1,3,383.24,0,1,0,0,2,0,0
17543,7,1,127.65,0,1,2,0,2,0,1
17544,4,0,43.13,0,1,2,0,1,0,0
17545,2,2,330.27,1,1,1,0,1,1,0
17546,1,1,124.13,0,1,0,0,2,0,1
17547,7,2,225.02,0,1,2,0,1,0,0
17548,5,0,98.46,0,1,2,0,2,0,0
17549,3,0,74.42,0,1,2,1,2,0,0
17550,6,3,430.4,1,1,1,0,0,1,0
17551,10,1,153.35,0,1,2,0,1,0,0
17552,4,2,348.21,0,1,0,0,0,1,0
17553,2,0,51.79,1,0,2,0,1,0,0
17554,10,0,44.46,1,0,2,0,2,0,0
17555,10,2,281.95,1,0,1,0,2,0,1
17556,11,2,302.15,1,0,0,0,2,1,0
17557,2,2,244.82,0,1,2,1,2,1,1
17558,7,0,64.04,0,1,2,0,2,1,1
17559,10,0,95.48,1,0,0,1,2,0,0
17560,9,2,203.03,1,0,0,1,2,0,0
17561,12,0,29.99,1,0,1,1,2,0,1
17562,1,5,910.98,1,1,1,1,1,0,0
17563,10,1,140.8,1,0,0,1,2,0,1
17564,3,4,705.12,0,1,1,1,2,1,0
17565,3,2,275.93,1,0,2,1,2,1,0
17566,11,0,87.12,0,1,1,0,2,1,0
17567,8,4,589.07,1,1,1,1,0,0,1
17568,5,0,84.56,1,0,0,1,2,0,0
17569,2,1,119.61,1,0,1,1,1,1,0
17570,1,1,127.04,0,1,0,0,1,0,0
17571,2,6,2382.58,1,0,0,1,2,1,0
17572,3,2,214.04,0,1,1,1,1,0,0
17573,3,0,72.05,1,0,1,0,2,0,0
17574,3,2,264.03,0,1,2,0,1,0,0
17575,4,1,107.18,1,0,1,1,1,1,0
17576,3,2,348.29,1,0,1,0,2,0,0
17577,5,0,51.23,0,1,1,0,2,1,1
17578,3,2,225.15,0,1,1,0,2,0,1
17579,2,4,569.44,1,0,2,1,2,0,0
17580,9,2,320.21,0,1,0,1,0,1,0
17581,9,1,161.04,0,1,1,0,2,0,1
17582,1,0,44.63,1,0,0,1,2,0,0
17583,7,0,45.36,0,1,0,1,1,1,0
17584,1,4,589.97,1,0,0,1,2,1,1
17585,9,1,186.89,1,0,1,1,1,0,0
17586,3,1,103.73,1,0,1,0,2,0,0
17587,5,4,596.65,1,0,1,1,0,0,0
17588,9,0,57.78,1,0,0,1,2,0,0
17589,12,1,145.4,0,1,0,1,2,0,0
17590,5,5,776.91,1,0,2,1,0,0,0
17591,7,2,249.28,1,1,1,0,0,1,0
17592,2,1,114.65,1,0,1,1,1,0,0
17593,2,6,1056.95,0,1,0,1,1,0,0
17594,1,6,1253.57,0,1,0,1,2,0,0
17595,4,1,105.59,1,0,1,1,1,0,0
17596,3,2,200.69,1,0,1,1,2,0,0
17597,4,0,73.79,1,0,2,1,2,1,0
17598,10,2,330.89,1,0,1,0,1,0,0
17599,9,1,166.05,0,1,1,0,2,1,0
17600,2,2,233.8,1,1,1,0,2,1,0
17601,2,0,75.1,1,0,2,1,1,0,0
17602,3,2,232.11,1,0,0,1,0,1,0
17603,1,0,60.23,0,1,2,1,1,0,0
17604,1,2,287.08,0,1,1,1,2,0,0
17605,2,3,492.73,0,1,1,0,0,0,1
17606,9,1,118.53,1,0,0,0,2,0,0
17607,9,4,544.11,1,0,2,1,1,1,1
17608,12,0,45.12,1,0,1,0,2,0,1
17609,8,0,39.16,1,0,1,1,2,0,0
17610,1,0,66.62,1,0,2,0,1,0,0
17611,4,1,116.69,1,0,0,0,1,0,0
17612,3,3,457.09,0,1,1,0,2,1,1
17613,1,4,537.89,1,0,0,1,2,0,0
17614,10,2,309.03,0,1,0,0,1,1,1
17615,5,0,43.66,1,0,0,1,1,0,0
17616,10,2,272.35,1,0,1,1,1,1,0
17617,9,0,39.68,0,1,1,1,1,0,0
17618,10,2,224.76,0,1,1,0,0,0,0
17619,9,0,31.04,0,1,0,1,2,0,1
17620,6,1,127.58,0,1,1,1,2,1,1
17621,12,2,245.92,0,1,0,1,1,1,0
17622,2,5,824.95,1,0,1,1,0,0,0
17623,3,5,919.86,1,0,1,1,2,0,0
17624,2,4,546.94,0,1,0,1,1,0,0
17625,2,1,118.7,0,1,2,0,1,1,0
17626,8,3,386.47,1,0,0,0,2,1,0
17627,2,1,187.55,1,0,0,1,2,0,0
17628,3,2,348.78,1,1,0,0,1,0,0
17629,11,1,100.22,1,0,0,0,2,0,0
17630,8,3,486.3,1,0,2,0,1,1,0
17631,1,1,103.32,1,0,1,0,2,0,0
17632,2,1,119.63,1,0,2,1,1,0,0
17633,2,2,210.34,1,0,0,0,2,1,0
17634,9,2,281.03,1,0,2,0,2,0,1
17635,12,1,139.21,0,1,1,1,2,0,0
17636,2,1,127.98,0,1,1,1,2,0,0
17637,4,2,228.74,1,1,1,0,2,0,1
17638,2,3,402.96,0,1,1,0,2,0,1
17639,3,1,111.0,1,0,0,1,2,1,0
17640,2,0,49.23,1,0,1,1,1,0,0
17641,1,5,811.22,0,1,1,1,0,0,0
17642,1,2,211.61,1,1,1,1,1,0,0
17643,11,1,197.03,0,1,1,1,2,1,1
17644,2,2,225.36,0,1,1,0,0,1,0
17645,11,1,154.37,0,1,0,1,1,0,0
17646,10,3,373.1,0,1,1,1,1,1,0
17647,9,4,677.56,1,1,2,1,2,0,1
17648,2,1,151.19,0,1,0,1,1,0,0
17649,1,4,607.3,1,1,0,1,0,0,0
17650,10,5,800.95,0,1,1,1,2,0,0
17651,4,4,724.21,1,0,1,1,1,0,0
17652,1,3,409.72,1,0,1,1,1,0,0
17653,11,0,81.47,1,0,1,1,2,1,0
17654,6,0,65.35,0,1,2,0,2,0,1
17655,1,3,432.97,1,1,0,0,0,1,0
17656,1,4,576.78,0,1,1,1,0,0,0
17657,5,2,305.39,0,1,1,0,1,1,0
17658,1,5,792.58,0,1,0,1,0,0,0
17659,2,0,82.52,1,0,2,1,2,1,0
17660,5,0,29.99,0,1,2,0,1,1,0
17661,9,1,111.68,1,0,1,1,1,1,0
17662,9,1,181.16,0,1,2,0,2,1,0
17663,10,3,438.6,0,1,1,0,2,1,0
17664,7,2,253.58,1,1,1,0,0,1,1
17665,1,2,208.96,1,1,1,0,2,0,0
17666,10,2,254.8,0,1,1,1,1,1,0
17667,8,1,192.47,0,1,0,1,1,0,0
17668,11,1,186.87,0,1,2,0,1,0,1
17669,9,0,35.52,1,0,1,0,1,1,0
17670,4,1,187.74,0,1,1,0,1,1,0
17671,2,1,132.72,1,0,0,0,1,0,0
17672,7,1,109.15,0,1,0,1,1,0,0
17673,3,2,294.98,1,0,1,0,2,0,0
17674,6,2,247.71,0,1,1,1,1,1,0
17675,6,1,130.0,1,0,2,1,1,0,0
17676,5,0,78.2,0,1,1,0,2,0,0
17677,10,3,410.2,1,1,1,0,1,1,0
17678,5,6,1084.71,1,1,0,1,1,1,0
17679,2,1,107.4,1,0,0,1,1,0,0
17680,5,3,394.47,0,1,2,0,2,0,0
17681,9,0,51.96,1,0,1,1,2,0,0
17682,2,1,159.97,0,1,0,1,2,0,1
17683,10,2,202.22,1,0,2,0,1,0,0
17684,10,0,72.19,0,1,1,0,1,0,1
17685,4,1,183.93,1,0,1,1,2,0,0
17686,1,1,137.49,0,1,1,0,2,1,0
17687,2,0,31.49,0,1,1,1,1,1,0
17688,2,2,344.46,1,0,0,0,0,0,0
17689,11,1,165.14,1,0,1,0,1,0,0
17690,6,0,62.18,1,0,0,0,2,0,0
17691,3,4,515.35,1,1,0,1,1,0,0
17692,10,3,452.2,1,1,2,1,0,0,0
17693,9,0,61.8,0,1,1,0,1,0,0
17694,7,4,626.87,0,1,1,1,0,1,0
17695,2,1,106.84,0,1,2,0,1,0,0
17696,7,2,326.88,1,0,0,0,1,1,0
17697,6,0,29.99,1,0,1,0,2,0,1
17698,3,1,105.48,1,0,1,0,2,1,0
17699,3,1,160.89,0,1,1,1,2,0,0
17700,2,1,165.29,0,1,1,0,1,0,0
17701,11,4,519.1,1,0,0,1,0,0,0
17702,1,1,192.29,0,1,1,0,1,1,0
17703,6,0,99.99,1,0,0,0,1,1,0
17704,8,0,54.81,0,1,0,1,1,0,0
17705,6,1,167.21,1,0,1,0,1,0,1
17706,1,1,113.69,0,1,1,0,1,1,1
17707,1,1,125.96,0,1,0,1,1,0,0
17708,3,3,424.21,1,0,1,0,2,1,1
17709,6,0,45.14,1,0,2,0,1,0,0
17710,9,0,30.54,0,1,1,1,2,1,0
17711,3,2,283.3,0,1,2,0,1,1,0
17712,9,4,731.56,0,1,1,1,1,0,0
17713,1,4,705.51,0,1,0,1,0,0,0
17714,11,2,223.5,0,1,2,0,0,1,1
17715,2,4,620.36,0,1,1,1,2,1,0
17716,1,4,567.58,0,1,0,1,1,1,0
17717,8,2,325.32,0,1,0,0,1,1,0
17718,11,0,69.79,0,1,1,1,1,0,0
17719,9,3,474.22,1,0,0,0,1,0,0
17720,1,3,432.88,1,0,1,0,2,0,0
17721,11,0,50.79,1,0,1,1,2,1,0
17722,10,2,267.26,0,1,0,0,1,0,0
17723,6,0,56.78,0,1,0,0,2,0,0
17724,5,1,169.12,0,1,1,0,1,1,1
17725,12,2,330.77,1,0,1,0,2,1,0
17726,2,4,583.13,1,0,1,1,2,0,0
17727,1,1,134.9,0,1,1,0,1,0,1
17728,5,1,151.38,1,0,1,0,2,1,0
17729,7,2,245.25,1,0,0,0,0,0,0
17730,9,0,57.05,1,0,0,0,2,0,0
17731,9,2,207.66,1,1,2,0,1,0,1
17732,9,2,252.74,1,0,1,0,1,1,0
17733,1,1,170.76,1,0,0,0,1,0,0
17734,10,2,228.24,1,0,0,1,1,0,0
17735,2,3,376.46,1,1,2,0,0,0,1
17736,1,4,557.05,1,0,2,1,1,1,0
17737,9,1,150.39,0,1,1,0,1,0,0
17738,4,0,73.76,1,0,0,0,1,1,1
17739,3,4,599.23,1,0,0,1,2,0,1
17740,8,0,60.0,1,0,0,1,1,0,0
17741,1,3,464.73,0,1,1,0,1,0,1
17742,10,1,113.93,0,1,1,1,2,0,0
17743,7,3,447.32,1,0,1,0,1,0,0
17744,10,0,79.13,1,0,1,0,2,1,0
17745,2,1,122.93,1,0,1,1,2,0,1
17746,2,4,645.87,1,0,2,1,2,0,0
17747,11,0,86.85,0,1,2,0,1,1,0
17748,6,2,243.07,0,1,0,0,1,0,0
17749,1,4,612.82,1,1,1,1,2,0,0
17750,12,2,316.32,0,1,1,0,2,1,0
17751,1,0,32.46,0,1,2,0,1,1,0
17752,10,2,317.5,1,0,0,0,0,0,0
17753,8,0,81.01,0,1,1,1,2,0,0
17754,12,1,140.03,0,1,0,1,2,0,0
17755,3,2,308.86,1,1,2,0,1,0,0
17756,1,4,631.73,0,1,1,1,0,1,0
17757,3,0,50.98,0,1,0,1,2,0,1
17758,5,2,205.6,1,0,2,0,1,0,0
17759,5,0,63.61,0,1,0,1,1,0,0
17760,2,3,372.61,1,0,2,0,1,1,0
17761,10,1,120.4,0,1,1,1,1,1,0
17762,5,1,186.98,0,1,1,1,1,0,1
17763,4,1,183.55,0,1,0,0,1,0,0
17764,10,1,180.95,1,0,1,1,2,1,0
17765,5,1,115.11,0,1,0,1,2,0,0
17766,10,3,485.68,0,1,0,0,0,0,1
17767,2,0,92.85,0,1,1,1,1,0,0
17768,1,1,161.81,0,1,0,0,2,0,0
17769,10,3,436.71,0,1,1,1,2,0,0
17770,7,1,105.3,0,1,1,1,2,0,0
17771,6,0,77.42,1,0,1,1,2,1,0
17772,3,1,171.8,0,1,0,0,2,1,0
17773,10,2,243.92,1,0,1,0,0,0,0
17774,5,1,110.52,0,1,1,0,2,0,1
17775,2,0,50.39,0,1,1,0,1,1,0
17776,3,1,196.67,0,1,1,0,1,1,0
17777,3,1,128.39,0,1,1,0,2,0,0
17778,5,4,732.97,1,1,1,1,2,0,0
17779,9,0,36.85,1,0,2,0,1,1,0
17780,10,0,62.38,1,0,1,0,2,1,0
17781,10,2,202.57,0,1,2,1,1,0,0
17782,5,1,178.85,0,1,1,0,1,0,0
17783,11,0,50.02,1,0,1,0,1,0,0
17784,7,0,35.95,1,0,1,0,2,0,0
17785,10,0,83.37,1,0,0,1,2,0,0
17786,1,0,84.43,1,0,2,1,2,1,0
17787,10,1,131.65,1,0,1,0,1,0,0
17788,7,1,138.54,0,1,0,1,2,1,0
17789,10,0,69.34,1,0,1,1,1,1,0
17790,1,4,673.23,1,1,1,1,1,0,0
17791,10,2,281.35,1,1,0,1,2,0,0
17792,10,0,63.87,0,1,2,0,1,1,0
17793,7,2,252.76,1,0,1,1,1,0,0
17794,4,4,575.48,0,1,1,1,0,0,1
17795,5,0,40.81,0,1,2,1,1,0,0
17796,4,1,118.81,0,1,2,1,1,1,0
17797,1,3,479.03,0,1,1,1,1,0,0
17798,5,6,1174.64,0,1,0,1,0,0,0
17799,7,0,39.41,0,1,0,1,1,0,0
17800,3,2,241.89,1,0,0,0,2,1,0
17801,5,0,31.94,0,1,1,1,1,1,0
17802,5,0,84.69,1,0,2,1,1,1,0
17803,6,0,36.6,0,1,1,1,2,1,0
17804,12,0,92.55,0,1,0,1,2,1,0
17805,2,0,29.99,1,0,2,1,1,1,0
17806,3,1,112.6,1,0,0,0,1,1,0
17807,11,2,298.59,0,1,1,1,2,0,0
17808,9,1,139.48,1,0,0,0,2,1,0
17809,3,3,351.59,0,1,1,1,0,0,0
17810,4,1,181.26,0,1,1,1,1,0,0
17811,2,4,555.91,1,0,1,1,2,1,0
17812,4,1,140.43,1,0,0,0,2,1,0
17813,7,3,447.84,1,0,0,0,1,0,0
17814,9,3,469.56,0,1,1,0,1,1,1
17815,6,4,583.98,0,1,1,1,2,1,0
17816,11,0,36.27,1,0,0,1,2,1,0
17817,9,0,72.28,0,1,0,0,2,1,0
17818,2,3,492.86,0,1,1,0,0,0,0
17819,1,6,1367.01,1,1,1,1,2,0,0
17820,9,1,143.13,1,0,0,1,1,0,0
17821,1,6,1197.5,1,0,1,1,2,1,0
17822,2,2,294.94,1,0,1,1,2,0,0
17823,10,0,61.55,0,1,2,1,2,1,0
17824,12,0,30.26,1,0,1,0,2,1,0
17825,7,2,200.53,0,1,2,0,2,0,1
17826,8,2,220.72,0,1,0,1,0,0,0
17827,6,1,140.96,1,0,1,0,2,1,0
17828,3,1,141.78,0,1,2,0,2,0,1
17829,1,0,82.66,1,0,0,0,2,1,0
17830,9,2,204.54,1,0,0,0,2,1,0
17831,1,6,1726.14,1,1,1,1,2,1,1
17832,3,1,185.61,1,0,1,1,2,0,0
17833,6,1,104.27,0,1,2,0,2,0,0
17834,9,4,633.16,1,1,0,1,0,1,1
17835,10,0,61.54,0,1,0,1,1,0,0
17836,1,0,82.46,0,1,1,0,1,0,0
17837,2,6,1514.28,1,1,1,1,1,0,1
17838,12,5,911.23,0,1,2,1,2,0,0
17839,6,2,320.35,1,0,1,0,1,1,0
17840,9,1,112.05,1,0,0,0,1,1,0
17841,5,4,661.78,1,1,0,1,0,1,0
17842,5,1,131.66,0,1,1,0,2,0,0
17843,11,3,415.93,1,0,1,0,0,0,0
17844,11,1,166.63,0,1,1,1,2,1,0
17845,5,4,606.1,1,1,1,1,2,0,1
17846,1,2,317.71,0,1,1,1,2,1,0
17847,8,4,568.65,1,0,2,1,2,1,0
17848,7,0,97.68,0,1,1,1,2,0,0
17849,11,0,93.38,0,1,0,0,2,1,0
17850,10,0,91.54,0,1,0,0,2,0,0
17851,5,0,29.99,0,1,1,0,2,1,0
17852,1,6,1728.75,0,1,1,1,2,0,0
